,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
982,000887,中鼎股份,0.64,23.08,,21.69,,71370.59,25.97,,04-30,19981203.0,13.667,23.407,71.2665544743,36.5734375,,0.364406560575
790,002361,神剑股份,0.3,11.11,,9.16,,11683.25,34.85,,04-21,20100303.0,4.101,8.025,95.6839795172,26.75,,0.364219801223
390,600649,城投控股,1.21,83.33,,19.57,,361195.15,83.49,,03-31,19930518.0,7.03,23.16,229.445234708,19.1404958678,,0.36387768134
1080,300263,隆华节能,0.43,13.16,,9.04,,17865.07,22.6,,04-20,20110916.0,8.881,14.411,62.2677626393,33.5139534884,,0.362948643762
1051,300012,华测检测,0.47,20.51,,13.4,,18057.47,23.58,,04-13,20091030.0,3.695,6.096,64.9797023004,12.970212766,,0.362882548938
694,300362,天翔环境,0.46,39.48,,7.47,,4739.92,42.46,,04-26,20140121.0,9.431,20.472,117.071360407,44.5043478261,,0.36268477493
370,002466,天齐锂业,0.96,77.78,,8.24,,24786.31,89.93,,04-23,20100831.0,10.569,36.831,248.481407891,38.365625,,0.361918425862
519,300266,兴源环境,0.25,-41.86,,9.35,,10186.5,60.31,,04-26,20110927.0,8.695,23.26,167.510063255,93.04,,0.360038070717
439,002326,永太科技,0.18,-45.45,,8.22,,14426.5,73.1,,04-08,20091222.0,6.898,20.979,204.131632357,116.55,,0.358102265464
922,300203,聚光科技,0.55,27.91,,11.18,,24704.1,28.27,,03-02,20110415.0,18.97,33.951,78.9720611492,61.7290909091,,0.357974701288
912,002711,欧浦智网,0.49,-43.02,,11.5,,16243.99,28.52,,04-26,20140127.0,6.026,10.839,79.8705609028,22.1204081633,,0.357077747766
833,002263,大东南,0.02,0.0,,0.54,,1530.25,32.19,10派0.3转10,04-26,20080728.0,2.553,4.865,90.5601253427,243.25,,0.355454455017
1441,002436,兴森科技,0.29,-48.21,,6.86,,14020.97,11.52,,03-15,20100618.0,4.806,6.368,32.5010403662,21.9586206897,,0.354450192062
1103,000997,新大陆,0.37,-31.48,,17.11,,33592.49,21.82,10派0.8,03-25,20000807.0,15.53,25.151,61.9510624598,67.9756756757,,0.352213491321
811,002551,尚荣医疗,0.31,10.71,,9.91,,13606.03,33.19,,04-26,20110225.0,11.231,21.826,94.3371026623,70.4064516129,,0.351823397829
682,603589,口子窖,1.06,35.9,,20.55,,60539.69,43.41,,04-28,20150629.0,18.791,42.026,123.649619499,39.6471698113,,0.351072653324
788,300120,经纬电材,0.03,35.83,,1.12,,669.24,35.2,,03-18,20100917.0,8.665,17.362,100.369301789,578.733333333,,0.350704840749
1086,002363,隆基机械,0.19,26.67,,4.18,,5552.85,22.32,,04-06,20100305.0,11.97,19.59,63.6591478697,103.105263158,,0.350617322835
772,002206,海利得,0.44,37.5,,9.52,,19546.68,36.1,10派4.2,04-20,20080123.0,2.967,6.025,103.067071116,13.6931818182,,0.350257357749
1298,000826,启迪桑德,1.1,15.29,,16.53,,93073.96,15.77,10派1.5,04-05,19980225.0,27.001,39.185,45.1242546572,35.6227272727,,0.349479456665
1591,600000,浦发银行,2.67,5.71,15.29,18.82,19.24,5060400.0,7.61,10派5.15转1,04-07,19991110.0,10.056,12.255,21.8675417661,4.58988764045,0.801504251145,0.348004365621
1194,300213,佳讯飞鸿,0.32,14.29,,8.89,,8292.88,19.17,,03-22,20110505.0,12.117,18.841,55.4922835685,58.878125,,0.345453435455
1217,300357,我武生物,0.73,17.74,,21.98,,11782.0,18.35,,04-08,20140121.0,32.546,49.857,53.1893320224,68.297260274,,0.344993992259
1314,601098,中南传媒,0.94,14.63,,15.64,,169508.51,15.41,,04-26,20101028.0,15.76,22.88,45.1776649746,24.3404255319,,0.341097752809
487,000070,特发信息,0.33,63.29,,8.03,,9194.19,65.4,10派0.3,04-26,20000511.0,5.473,15.97,191.796089896,48.3939393939,,0.340987139182
1721,000848,承德露露,0.62,-29.55,,31.16,,46323.47,4.52,10派2送3,03-11,19971113.0,10.617,12.031,13.3182631629,19.4048387097,,0.339383592644
704,002245,澳洋顺昌,0.25,-38.94,,15.93,,24143.54,41.4,10派0.3,02-24,20080605.0,4.486,9.967,122.180115916,39.868,,0.338844006569
1113,300124,汇川技术,1.03,21.18,,21.91,,80928.14,21.46,,04-12,20100928.0,14.043,23.004,63.8111514634,22.3339805825,,0.336304854369
920,002595,豪迈科技,0.81,-35.71,,23.57,,64445.66,28.32,,03-31,20110628.0,11.935,22.023,84.5245077503,27.1888888889,,0.33505075337
1077,300305,裕兴股份,0.57,22.43,,6.4,,8204.37,22.64,,04-26,20120329.0,9.592,16.08,67.6396997498,28.2105263158,,0.334714673243
972,603766,隆鑫通用,0.95,25.0,,17.37,,77025.89,26.2,,04-08,20120810.0,5.12,9.139,78.49609375,9.62,,0.333774570789
986,600095,哈高科,0.04,26.25,,2.04,,1457.72,25.9,10派0.13,03-23,19970708.0,6.253,11.107,77.6267391652,277.675,,0.333647919242
1349,002116,中国海诚,0.56,-13.85,,23.13,,22800.03,14.47,10派3,04-13,20070215.0,11.928,17.112,43.4607645875,30.5571428571,,0.332943981482
872,300381,溢多利,0.7,15.31,,9.63,,7182.94,30.31,,04-22,20140128.0,9.723,18.587,91.1652782063,26.5528571429,,0.332473070848
814,600135,乐凯胶片,0.1,25.93,,2.72,,3665.07,33.01,10派0.3,03-30,19980122.0,10.828,21.582,99.3165866273,215.82,,0.33237147108
858,000902,新洋丰,1.18,8.26,,19.68,,74762.87,30.91,10派3转10,04-25,19990408.0,7.629,14.76,93.4722768384,12.5084745763,,0.330686285233
1091,300251,光线传媒,0.28,-15.15,,7.04,,40208.59,22.09,,04-12,20110803.0,8.996,15.02,66.9630947088,53.6428571429,,0.329883200531
1018,002706,良信电器,1.11,-6.72,,14.9,,12513.55,24.79,,04-15,20140121.0,8.194,14.383,75.5308762509,12.9576576577,,0.328210147035
1173,603288,海天味业,0.93,-33.57,,32.0,,250963.24,20.06,,03-10,20140211.0,21.099,34.02,61.2398691881,36.5806451613,,0.327564383562
1003,300197,铁汉生态,0.39,-18.75,,11.91,,30604.28,25.22,,04-19,20110329.0,5.784,10.249,77.1957123098,26.2794871795,,0.326702082867
1074,002223,鱼跃医疗,0.62,10.71,,18.85,,36434.35,22.67,,04-14,20080418.0,14.755,25.003,69.4544222298,40.3274193548,,0.326401102654
1395,300403,地尔汉宇,1.1,-11.17,,12.1,,14780.51,12.65,,03-16,20141030.0,17.135,23.796,38.8736504231,21.6327272727,,0.325413226242
408,000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26,19941101.0,10.57,36.4,244.370860927,70.0,,0.324302168022
1716,000860,顺鑫农业,0.66,-7.44,,7.2,,37627.1,4.68,10派1,03-30,19981104.0,18.422,21.09,14.4826837477,31.9545454545,,0.323144527736
1377,002726,龙大肉食,0.27,-50.0,,7.72,,11583.38,13.16,,03-23,20140626.0,6.265,8.821,40.798084597,32.6703703704,,0.322564162754
1623,601999,出版传媒,0.15,7.14,,4.36,,8018.97,6.91,10派0.44,04-23,20071221.0,10.355,12.582,21.5065185901,83.88,,0.32129793444
834,600171,上海贝岭,0.08,33.33,,3.1,,5114.33,32.18,10派0.25,03-29,19980924.0,10.53,21.124,100.607787274,264.05,,0.319855956203
1413,002454,松芝股份,0.76,11.76,,12.86,,31019.67,12.25,,04-21,20100720.0,13.696,18.953,38.3834696262,24.9381578947,,0.319147802929
1149,601222,林洋能源,1.29,12.17,,11.87,,49515.87,20.79,,04-28,20110808.0,6.243,10.318,65.2731058786,7.9984496124,,0.31850790184
1571,600823,世茂股份,1.16,-27.95,,11.95,,204563.4,8.11,10派1.1转4,03-23,19940204.0,4.862,6.102,25.5039078568,5.26034482759,,0.317990483872
1154,000031,中粮地产,0.4,21.21,,12.0,,72181.22,20.6,10派0.4,03-26,19931008.0,8.367,13.917,66.3320186447,34.7925,,0.310558918919
580,300101,振芯科技,0.14,-26.32,,9.9,,7827.18,51.93,,03-22,20100806.0,10.954,29.436,168.72375388,210.257142857,,0.307781203333
481,600446,金证股份,0.31,-46.55,,23.78,,25474.94,66.12,10派0.57,03-23,20031224.0,15.482,48.827,215.379149981,157.506451613,,0.306993504273
664,002609,捷顺科技,0.25,-28.57,,16.27,,14429.51,44.82,,04-22,20110815.0,8.33,20.567,146.902761104,82.268,,0.305099779359
600,300018,中元股份,0.36,38.46,,8.22,,7515.31,50.73,,03-31,20091030.0,6.546,17.502,167.369385885,48.6166666667,,0.303102026286
1202,300048,合康新能,0.15,15.38,,3.37,,5192.43,18.79,,04-26,20100120.0,4.635,7.509,62.0064724919,50.06,,0.303032881002
218,300302,同有科技,0.34,41.67,,12.27,,6589.69,154.12,,04-26,20120321.0,5.612,34.375,512.526728439,101.102941176,,0.30070626847
1059,600581,八一钢铁,-3.27,23.4,,-722.03,,-250862.5,23.29,,03-29,20020816.0,5.55,9.85,77.4774774775,-3.0122324159,,0.300603488372
684,002439,启明星辰,0.29,-29.27,,15.34,,24412.72,43.3,,03-26,20100623.0,13.032,31.805,144.053100061,109.672413793,,0.300583604113
1186,002543,万和电气,0.73,19.55,,11.65,,31909.87,19.56,,03-31,20110128.0,10.259,16.936,65.0843162102,23.2,,0.300533233488
1081,300289,利德曼,0.4,-52.38,,14.76,,15721.96,22.56,,03-28,20120216.0,11.29,19.803,75.4030115146,49.5075,,0.299192294138
1160,300239,东宝生物,0.03,17.41,,1.47,,588.96,20.49,,03-31,20110706.0,5.474,9.238,68.7614176105,307.933333333,,0.297986875664
1024,002268,卫士通,0.34,-37.72,,11.43,,14877.45,24.56,,03-30,20080811.0,19.149,34.953,82.5317248943,102.802941176,,0.297582536067
2039,002371,北方华创,0.11,-8.33,,2.09,,3864.79,-7.7,,03-31,20100316.0,26.061,19.251,-26.1310003453,175.009090909,,0.294669162996
1171,002236,大华股份,1.2,18.81,,23.59,,137230.12,20.1,10派2送8转7,02-29,20080520.0,8.672,14.609,68.4617158672,12.1741666667,,0.29359474482
504,002632,道明光学,0.16,-20.0,,3.78,,4499.52,62.96,,04-23,20111122.0,4.158,13.089,214.790764791,81.80625,,0.293122472287
1264,600529,山东药玻,0.56,16.67,,6.7,,14540.74,16.6,10派1.7,02-19,20020603.0,12.059,18.98,57.3928186417,33.8928571429,,0.28923479266
859,600754,锦江股份,0.79,0.87,,7.55,,63760.95,30.88,10派4.8,03-31,19961011.0,24.036,49.817,107.259943418,63.0594936709,,0.287898716109
365,002280,联络互动,0.45,-63.11,,32.48,,31596.54,91.06,10派1.5,02-23,20090821.0,5.852,24.395,316.866028708,54.2111111111,,0.287376972443
1125,300024,机器人,0.6,20.0,,16.72,,39482.35,21.23,,03-10,20091030.0,17.866,31.085,73.9897011083,51.8083333333,,0.286931825403
1515,600325,华发股份,0.84,6.33,,9.29,,70801.42,9.48,10派1.5,04-08,20040225.0,6.381,8.49,33.0512458862,10.1071428571,,0.286827311522
753,002347,泰尔股份,0.05,25.0,,0.96,,1160.54,37.88,,04-20,20100128.0,5.089,11.815,132.167419925,236.3,,0.286606184955
1073,603368,柳州医药,1.85,0.0,,16.81,,20837.83,22.72,,03-29,20141204.0,38.677,69.43,79.5123716938,37.5297297297,,0.285741696745
945,603866,桃李面包,0.86,28.36,,30.33,,34695.51,27.11,,03-25,20151222.0,19.375,37.761,94.895483871,43.9081395349,,0.285682720548
1602,600308,华泰股份,0.06,6.8,,1.02,,6457.49,7.41,10派0.17,04-16,20000928.0,4.516,5.69,25.9964570416,94.8333333333,,0.285038841568
1416,002084,海鸥卫浴,0.11,10.2,,5.22,,4613.65,12.13,,03-28,20061124.0,9.164,13.068,42.6014840681,118.8,,0.284731864754
930,002481,双塔食品,0.15,-55.88,,7.15,,19057.72,28.08,,04-16,20100921.0,17.363,34.487,98.6235097621,229.913333333,,0.284719131044
1032,002174,游族网络,1.86,11.38,,42.19,,51556.66,24.35,,02-18,20070925.0,16.015,29.736,85.6759288167,15.9870967742,,0.284210516726
1657,603369,今世缘,1.37,0.66,,18.16,,68525.15,6.14,,03-29,20140703.0,10.752,13.079,21.642485119,9.54671532847,,0.28370124624
1804,300490,华自科技,0.6,1.69,,13.55,,4521.7,2.57,,04-08,20151231.0,5.965,6.507,9.08633696563,10.845,,0.282842250923
554,300201,海伦哲,0.07,55.34,,3.4,,2556.82,55.17,,04-26,20110407.0,2.841,8.397,195.564941922,119.957142857,,0.282105777538
1518,002007,华兰生物,1.01,9.37,,16.72,,58911.89,9.42,,03-30,20040625.0,20.221,26.98,33.425646605,26.7128712871,,0.281819529516
479,002402,和而泰,0.23,-20.69,,7.81,,7494.66,66.35,,02-03,20100511.0,3.361,11.278,235.554894377,49.0347826087,,0.281675318934
668,300231,银信科技,0.26,-4.78,,19.78,,8330.94,44.31,,03-30,20110615.0,10.251,26.382,157.360257536,101.469230769,,0.281583169053
1407,600543,莫高股份,0.06,20.0,,1.79,,1923.45,12.46,,04-23,20040324.0,8.958,12.923,44.2621120786,215.383333333,,0.281504867591
703,300271,华宇软件,0.69,-30.3,,16.0,,20845.71,41.44,10派0.997319转9.97319,02-23,20111026.0,9.56,23.652,147.405857741,34.2782608696,,0.281128583593
1101,300133,华策影视,0.48,-22.58,,11.92,,47548.14,21.9,,03-31,20101026.0,10.388,18.538,78.4559106662,38.6208333333,,0.279137668711
996,300190,维尔利,0.35,-40.68,,7.88,,12055.97,25.49,,03-26,20110316.0,12.615,24.142,91.3753468094,68.9771428571,,0.278959269541
917,002059,云南旅游,0.11,-44.43,,5.11,,8345.47,28.35,,04-21,20060810.0,6.252,12.613,101.743442099,114.663636364,,0.278642037414
1224,002210,飞马国际,0.26,-29.73,,11.89,,17468.69,18.2,,03-25,20080130.0,5.895,9.761,65.5810008482,37.5423076923,,0.277519399896
1651,600511,国药股份,1.07,6.26,,18.91,,51284.5,6.26,10派1,03-25,20021127.0,30.647,37.568,22.5829608118,35.1102803738,,0.277200144488
1553,002447,壹桥股份,0.26,-48.0,,11.14,,24862.58,8.7,,04-15,20100713.0,4.855,6.385,31.5139031926,24.5576923077,,0.276068627451
534,002183,怡亚通,0.48,50.0,,11.44,,49243.34,57.69,10派2.5转10,04-26,20071113.0,7.29,22.595,209.945130316,47.0729166667,,0.274786082979
831,002658,雪迪龙,0.43,-40.28,,18.07,,26292.75,32.23,,03-10,20120309.0,12.376,26.949,117.75210084,62.6720930233,,0.273710615523
1201,300321,同大股份,0.78,18.8,,6.28,,3459.34,18.81,10派3.55转10,04-26,20120523.0,26.766,45.164,68.7364566988,57.9025641026,,0.273653908033
374,300109,新开源,0.43,65.38,,8.62,,5698.57,89.21,,04-26,20100825.0,24.328,103.655,326.072837882,241.058139535,,0.273589178968
1079,603567,珍宝岛,1.45,9.19,,18.01,,58530.5,22.63,,04-26,20150424.0,13.867,25.364,82.9090646859,17.4924137931,,0.272949647734
948,002104,恒宝股份,0.53,29.27,,26.82,,37093.42,26.95,10派1,04-26,20070110.0,11.981,23.839,98.9733745096,44.979245283,,0.272295454546
464,600226,瀚叶股份,0.13,-35.0,,9.71,,13988.45,68.73,,02-27,19991116.0,2.119,7.483,253.13827277,57.5615384615,,0.271511689038
1354,002533,金杯电工,0.27,13.56,,7.42,,14606.16,14.2,,03-31,20101231.0,6.282,9.579,52.4832855778,35.4777777778,,0.270562329391
1449,002152,广电运通,1.0,11.11,,20.98,,89846.51,11.27,,03-26,20070813.0,9.561,13.546,41.6797406129,13.546,,0.270395156838
990,002219,恒康医疗,0.19,-55.59,,11.94,,32362.63,25.76,,04-20,20080306.0,7.62,14.896,95.4855643045,78.4,,0.26977899945
1211,000065,北方国际,0.82,12.33,,14.41,,21885.22,18.56,10派0.8,03-31,19980605.0,11.983,20.233,68.8475340065,24.6743902439,,0.269581187879
767,002370,亚太药业,0.27,35.0,,7.27,,5549.93,36.81,10派1,03-29,20100316.0,7.439,17.597,136.550611641,65.1740740741,,0.269570378028
1363,000682,东方电子,0.05,13.5,,3.37,,5020.96,13.69,,04-09,19970121.0,4.9,7.39,50.8163265306,147.8,,0.269401606426
795,300369,绿盟科技,0.55,-49.07,,13.44,,19432.39,34.48,,04-23,20140129.0,10.568,24.138,128.40651022,43.8872727273,,0.268522210758
706,002536,西泵股份,0.54,28.57,,3.76,,5714.34,41.36,,02-26,20110111.0,8.588,21.917,155.204937122,40.587037037,,0.266486368069
1216,002100,天康生物,0.27,-43.75,,10.9,,24579.32,18.38,10派1.2,04-19,20061226.0,5.799,9.8,68.9946542507,36.2962962963,,0.266397450637
894,601011,宝泰隆,0.07,-61.11,,2.2,,9117.62,29.43,,03-29,20110309.0,3.939,8.3,110.71337903,118.571428571,,0.265821531759
1162,002390,信邦制药,0.14,-57.03,,7.07,,17437.94,20.45,,04-26,20100416.0,8.026,14.254,77.5978071268,101.814285714,,0.26353837508
985,300377,赢时胜,0.53,26.19,,13.28,,5841.8,25.92,,04-25,20140127.0,8.173,16.212,98.3604551572,30.5886792453,,0.26352053738
614,002002,鸿达兴业,0.57,40.77,,15.28,,51908.51,49.57,10派2.02749送5.06872转10.1374,04-26,20040625.0,3.5,10.1,188.571428571,17.7192982456,,0.262871212122
898,600605,汇通能源,0.07,29.63,,2.1,,1027.51,29.11,10派0.21,03-24,19920327.0,12.088,25.507,111.010919921,364.385714286,,0.262226455025
648,600654,*ST中安,0.22,-54.17,,8.34,,28011.58,46.67,10派1,03-31,19901219.0,10.329,28.719,178.042404879,130.540909091,,0.262128564438
1465,600993,马应龙,0.52,-14.75,,13.25,,22325.61,10.81,,03-26,20040517.0,15.298,21.617,41.3060530788,41.5711538462,,0.261704984966
763,300007,汉威科技,0.27,-42.55,,6.63,,7864.65,37.15,,03-30,20091030.0,14.091,34.101,142.005535448,126.3,,0.26160952024
1133,002325,洪涛股份,0.36,-12.2,,11.75,,35750.38,21.01,10派0.38转2,04-30,20091222.0,7.174,12.939,80.3596320045,35.9416666667,,0.261449679098
907,002614,奥佳华,0.33,-15.38,,8.03,,18055.39,28.77,,04-22,20110909.0,9.095,19.106,110.071467839,57.896969697,,0.261375636801
715,002320,海峡股份,0.28,40.0,,5.82,,11727.89,39.99,10派0.26,04-20,20091216.0,10.778,27.318,153.460753387,97.5642857143,,0.260587799274
1127,300331,苏大维格,0.05,-44.44,,1.99,,958.07,21.17,,02-27,20120628.0,14.098,25.61,81.6569726202,512.2,,0.259255264072
1560,002396,星网锐捷,0.49,-28.22,,11.26,,26234.06,8.52,,03-30,20100623.0,17.986,23.9,32.8811297676,48.7755102041,,0.259115184308
1551,600616,金枫酒业,0.15,7.14,,4.01,,7757.4,8.72,10派0.5,04-09,19920929.0,9.248,12.361,33.6613321799,82.4066666667,,0.259050947639
1773,600036,招商银行,2.29,3.15,14.31,17.09,15.88,5769600.0,3.19,10派6.9,03-31,20020409.0,14.865,16.72,12.4789774638,7.30131004367,1.16841369672,0.255629919138
483,300230,永利股份,0.5,43.63,,11.38,,9392.26,66.04,,03-29,20110615.0,5.726,20.542,258.749563395,41.084,,0.255227483801
1344,000917,电广传媒,0.27,17.39,,3.73,,38135.32,14.68,10派0.4,04-22,19990325.0,16.769,26.422,57.5645536406,97.8592592593,,0.255018046203
1038,600836,界龙实业,0.06,21.28,,2.83,,1825.34,24.1,10派0.2转10,03-26,19940224.0,8.021,15.643,95.0255579105,260.716666667,,0.253615980058
1142,300395,菲利华,0.65,-50.92,,12.38,,8417.8,20.89,,04-19,20140910.0,11.711,21.365,82.4353172231,32.8692307692,,0.253410803812
1475,000055,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,04-26,19960415.0,6.521,9.255,41.9260849563,66.1071428571,,0.252587381127
1105,600498,烽火通信,0.64,14.29,,9.83,,65737.78,21.7,10派3.4,04-09,20010823.0,14.912,27.754,86.1185622318,43.365625,,0.251978196542
1517,000876,新希望,1.06,-2.75,,11.98,,221104.77,9.47,10派5.5转10,04-28,19980311.0,6.288,8.652,37.5954198473,8.16226415094,,0.251892385787
1323,600699,均胜电子,0.61,10.91,,13.51,,39985.79,15.27,,04-20,19931206.0,19.325,31.041,60.6261319534,50.8868852459,,0.251871585866
628,600728,佳都科技,0.34,48.3,,13.1,,17034.46,48.36,10转16,03-22,19960716.0,4.905,14.33,192.150866463,42.1470588235,,0.251677241379
792,002733,雄韬股份,0.43,-54.26,,11.39,,13244.97,34.7,,03-29,20141203.0,12.674,30.159,137.959602335,70.1372093023,,0.251522905348
928,600371,万向德农,0.03,50.0,,1.52,,567.81,28.09,10派0.26,03-31,20020916.0,10.506,22.282,112.088330478,742.733333333,,0.250605927309
1236,002373,千方科技,0.58,7.41,,23.99,,29294.7,17.54,,04-08,20100318.0,13.367,22.727,70.0231914416,39.1844827586,,0.250488440171
645,002498,汉缆股份,0.1,-54.55,,7.82,,34917.49,46.78,,04-22,20101109.0,2.544,7.307,187.224842767,73.07,,0.249860004199
959,002238,天威视讯,0.53,-2.0,,11.36,,27223.16,26.69,,03-31,20080526.0,8.622,17.837,106.877754581,33.6547169811,,0.249724557787
871,002589,瑞康医药,0.44,-46.99,,8.16,,23593.85,30.36,,04-20,20110610.0,6.997,15.552,122.266685722,35.3454545455,,0.248309666862
754,600756,浪潮软件,0.39,38.79,,11.93,,10781.57,37.74,10派0.6,03-30,19960923.0,20.241,51.055,152.235561484,130.91025641,,0.247905283313
522,300327,中颖电子,0.29,44.91,,8.39,,4978.32,59.54,,03-31,20120613.0,9.431,32.328,242.784434312,111.475862069,,0.245238127266
1389,601886,江河集团,0.27,12.5,,5.81,,31252.81,12.87,,03-25,20110818.0,8.113,12.373,52.5083199803,45.8259259259,,0.245104014084
1500,002065,东华软件,0.74,5.75,,15.28,,114187.84,9.94,10派1.5,04-26,20060823.0,8.794,12.374,40.70957471,16.7216216216,,0.244168603352
1796,601107,四川成渝,0.33,2.75,,8.2,,99568.04,2.73,10派0.8,03-31,20090727.0,5.16,5.737,11.1821705426,17.3848484848,,0.244138648181
1538,002351,漫步者,0.34,9.68,,5.98,,10076.46,8.94,,04-26,20100205.0,9.218,12.594,36.6239965285,37.0411764706,,0.244102251185
976,002642,荣之联,0.53,17.78,,7.95,,20898.58,26.14,,03-31,20111220.0,18.591,38.507,107.127104513,72.6547169811,,0.244009208676
470,300219,鸿利智汇,0.25,-32.43,,15.52,,15218.62,67.4,,04-19,20110518.0,4.185,15.854,278.829151732,63.416,,0.241725083555
1300,000616,海航投资,0.16,23.08,,5.14,,22187.19,15.72,10派0.2,04-29,19961108.0,4.741,7.83,65.1550305843,48.9375,,0.241270702493
1428,002652,扬子新材,0.13,-43.48,,6.47,,4120.83,11.82,,02-29,20120119.0,5.034,7.502,49.0266189909,57.7076923077,,0.241093517018
1045,002139,拓邦股份,0.34,13.33,,9.52,,8062.94,23.88,10派1.5转5,04-19,20070629.0,5.443,10.875,99.7979055668,31.9852941176,,0.239283578792
1702,600197,伊力特,0.64,5.17,,16.2,,28192.78,5.17,10派4,04-22,19990916.0,11.55,14.046,21.6103896104,21.946875,,0.239236778846
1523,600278,东方创业,0.28,7.69,,4.98,,14735.22,9.18,10派0.9,03-26,20000712.0,13.096,18.135,38.4773976787,64.7678571429,,0.238581623338
1029,002786,银宝山新,0.8,25.0,,12.19,,7610.25,24.46,,04-25,20151223.0,4.484,9.095,102.832292596,11.36875,,0.237863023205
532,300311,任子行,0.26,-29.73,,9.5,,6537.11,58.07,,04-19,20120425.0,7.446,25.701,245.165189363,98.85,,0.236860706656
1025,300347,泰格医药,0.36,-38.98,,17.23,,15627.8,24.53,,04-16,20120817.0,14.977,30.531,103.852573947,84.8083333333,,0.236200212163
1368,002150,通润装备,0.27,17.39,,10.83,,6632.05,13.52,,04-19,20070810.0,7.88,12.394,57.2842639594,45.9037037037,,0.236015950377
1764,601579,会稽山,0.28,-15.15,,7.74,,11368.85,3.41,,03-29,20140825.0,11.873,13.589,14.4529604986,48.5321428571,,0.235937820513
742,600687,刚泰控股,0.32,-37.11,,19.61,,34755.15,38.37,10派0.3,03-16,19931108.0,8.932,23.479,162.863860278,73.371875,,0.235595545473
1936,000581,威孚高科,1.49,-1.32,,13.32,,151538.83,-1.56,10派5,04-19,19980924.0,25.323,23.644,-6.63033605813,15.8684563758,,0.235282191781
1066,300284,苏交科,0.58,12.57,,13.29,,31063.35,23.01,,03-29,20120110.0,10.78,21.399,98.5064935065,36.8948275862,,0.233588661833
1732,002302,西部建设,0.67,4.69,,8.98,,34679.09,4.23,10派1转10,03-31,20091103.0,7.462,8.82,18.1988742964,13.1641791045,,0.232431958763
1017,002047,宝鹰股份,0.27,22.73,,14.9,,33541.55,24.79,10派0.7,04-15,20050531.0,5.366,11.108,107.007081625,41.1407407407,,0.231666910484
1509,002165,红宝丽,0.19,11.76,,9.91,,10260.2,9.67,,04-21,20070913.0,6.147,8.717,41.8090125264,45.8789473684,,0.231289844358
1196,600481,双良节能,0.22,-40.46,,15.25,,34854.55,19.09,10派1,04-22,20030422.0,4.806,8.774,82.5634623387,39.8818181818,,0.231216078629
1259,600416,湘电股份,0.09,0.0,,1.79,,6348.28,16.7,10派0.3,02-25,20020718.0,11.948,20.598,72.3970539002,228.866666667,,0.230672369942
1043,002644,佛慈制药,0.09,-53.38,,4.05,,4294.76,23.94,10派0.09,03-17,20111222.0,8.3,16.926,103.927710843,188.066666667,,0.230352422908
1530,002073,软控股份,0.27,3.85,,5.47,,20958.99,9.08,10派0.281071,04-22,20061018.0,12.063,16.858,39.749647683,62.437037037,,0.228429697602
1257,300398,飞凯材料,1.01,-27.34,,15.33,,10521.34,16.8,,03-18,20141009.0,13.023,22.626,73.7387698687,22.401980198,,0.227831302718
827,002592,八菱科技,0.5,2.04,,9.14,,12530.23,32.45,,04-22,20111111.0,17.909,43.561,143.235244849,87.122,,0.226550385935
1129,000498,山东路桥,0.34,20.91,,13.27,,37700.57,21.13,,03-30,19970609.0,4.64,8.97,93.3189655172,26.3823529412,,0.226427713626
1212,600796,钱江生化,0.09,28.57,,4.75,,2654.36,18.55,,04-15,19970408.0,7.197,13.122,82.3259691538,145.8,,0.225323797468
914,002108,沧州明珠,0.35,-28.57,,12.68,,21463.28,28.44,10派1.6,03-01,20070124.0,4.53,10.248,126.225165563,29.28,,0.225311647429
1026,000639,西王食品,0.39,-37.1,,11.36,,14627.98,24.5,10派1.1,03-22,19961126.0,7.994,16.716,109.106830123,42.8615384615,,0.224550561797
630,002018,华信国际,0.13,44.44,,5.3,,15813.19,48.22,10派0.3转9,03-01,20040713.0,7.334,23.114,215.162257977,177.8,,0.224109936628
766,300043,星辉娱乐,0.28,-41.67,,17.23,,35193.36,36.9,,04-23,20100120.0,5.903,15.68,165.627646959,56.0,,0.222788892298
518,002489,浙江永强,0.24,-64.18,,15.63,,51723.36,60.32,10派0.3,04-26,20101021.0,2.881,10.697,271.294689344,44.5708333333,,0.222341248721
404,300481,濮阳惠成,0.82,54.72,,17.42,,5748.96,80.66,,03-30,20150630.0,5.974,27.74,364.345497154,33.8292682927,,0.22138327667
1291,600703,三安光电,0.71,16.39,,14.21,,169455.47,15.88,10派2.5转6,04-20,19960528.0,8.63,14.833,71.8771726535,20.8915492958,,0.220932452039
1478,600853,龙建股份,0.04,10.42,,2.5,,1991.47,10.56,10派0.12,04-12,19940404.0,5.116,7.571,47.9867083659,189.275,,0.220060936864
1371,603508,思维列控,2.25,13.07,,30.54,,27037.07,13.38,10派1.69,04-18,20151224.0,48.036,77.366,61.058372887,34.3848888889,,0.219134565292
931,002117,东港股份,0.59,28.26,,16.19,,21622.3,28.07,10派3,03-16,20070302.0,19.706,45.013,128.422815386,76.293220339,,0.218574868614
1400,600510,黑牡丹,0.34,13.33,,5.71,,27089.88,12.56,10派0.82,04-19,20020618.0,7.462,11.757,57.5582953632,34.5794117647,,0.21821355064
