,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
2923,600416,湘电股份,0.02,-80.0,,0.31,,1932.8,-73.48,,08-31,20020718,14.654,12.34,-15.7909103317,617.0,,4.65330993948
165,600782,新钢股份,0.21,157.86,,6.48,,57191.04,416.11,,08-25,19961225,3.322,6.3,89.6447922938,30.0,,4.64176433848
1146,603730,岱美股份,0.76,31.03,,17.4,,27313.39,30.71,,08-29,20170728,35.88,38.26,6.63322185061,50.3421052632,,4.62972605042
2999,601798,蓝科高新,0.01,-90.2,,0.1,,182.79,-89.83,,07-27,20110622,13.54,10.91,-19.423929099,1091.0,,4.62470798478
3001,600241,时代万恒,-0.01,-90.0,,-0.28,,-171.84,-90.45,,08-19,20001128,15.46,12.43,-19.5989650712,-1243.0,,4.61503960395
974,600570,恒生电子,0.37,37.04,,9.08,,22862.41,39.36,,08-31,20031216,47.017,51.04,8.55647957122,137.945945946,,4.60002266965
3113,600476,湘邮科技,0.01,-132.44,,0.69,,137.32,-132.57,,08-15,20031210,31.58,22.41,-29.0373654212,2241.0,,4.56549683751
1157,600867,通化东宝,0.24,4.35,,9.9,,41039.07,30.21,,08-08,19940824,18.094,19.3,6.66519288162,80.4166666667,,4.53250199005
318,600848,上海临港,0.17,139.86,,3.14,,19058.58,197.67,,08-29,19940324,19.35,27.79,43.6175710594,163.470588235,,4.53188921801
2607,601555,东吴证券,0.14,-33.33,,2.09,,42684.98,-30.51,,08-30,20111212,13.094,12.21,-6.75118374828,87.2142857143,,4.51920746606
3078,000005,世纪星源,-0.02,-114.0,,-1.39,,-1775.73,-113.98,,08-26,19901210,6.76,5.05,-25.2958579882,-252.5,,4.50587602339
3048,601106,*ST一重,0.0,-102.89,,0.21,,1960.35,-102.89,,08-18,20100209,5.41,4.17,-22.9205175601,inf,,4.48899112903
3128,300235,方直科技,-0.01,-140.72,,-0.44,,-204.16,-141.97,,08-25,20110629,23.371,15.97,-31.6674511146,-1597.0,,4.48315210107
317,000951,中国重汽,0.71,195.83,,9.43,,47886.7,198.58,,08-31,19991125,13.193,19.04,44.3189570227,26.8169014085,,4.48070111168
2732,000608,阳光股份,-0.11,-38.89,,-2.81,,-7884.2,-41.91,,08-01,19960919,8.97,8.13,-9.36454849498,-73.9090909091,,4.47538928572
2983,600238,海南椰岛,-0.02,-80.14,1.91,-0.82,-0.17,-706.46,-84.35,,08-12,20000120,12.34,10.01,-18.8816855754,-500.5,5.24083769634,4.46729184549
477,300127,银河磁体,0.34,112.5,,9.66,,11041.49,110.1,,08-25,20101013,17.056,21.26,24.648217636,62.5294117647,,4.46685442436
706,300327,中颖电子,0.3,34.96,,8.66,,6208.01,61.82,,08-29,20120613,30.037,34.2,13.8595731931,114.0,,4.46045481623
3169,600385,山东金泰,-0.02,-200.0,,-3.5,,-262.12,-181.5,,08-16,20010723,23.81,14.07,-40.9071818564,-703.5,,4.43687371663
388,002362,汉王科技,0.09,125.0,,2.53,,2015.17,148.71,,08-24,20100303,22.56,30.13,33.554964539,334.777777778,,4.4318330251
1008,600754,锦江股份,0.43,15.81,,3.22,,41245.37,37.87,,08-31,19961011,28.927,31.4,8.54910637121,73.023255814,,4.4297027497
2881,600839,四川长虹,0.03,-66.53,,1.21,,15452.5,-66.55,,08-18,19940311,4.133,3.51,-15.0737962739,117.0,,4.41494622793
516,300091,金通灵,0.13,101.04,,7.65,,7039.34,100.01,,08-30,20100625,13.929,17.09,22.6936607079,131.461538462,,4.40695757671
3026,000619,海螺型材,0.01,-95.87,,0.1,,233.38,-95.88,,08-22,19961023,11.954,9.33,-21.9508114439,933.0,,4.36794786585
441,000605,渤海股份,0.12,71.43,,1.64,,2935.73,127.57,,08-29,19960913,21.03,27.18,29.2439372325,226.5,,4.36227170732
554,600206,有研新材,0.04,85.71,,1.17,,3298.21,90.81,,08-25,19990319,9.94,12.01,20.8249496982,300.25,,4.36063478261
2903,000020,深华发A,0.01,-70.43,,0.67,,214.65,-70.49,,08-29,19920428,22.39,18.76,-16.2125949084,1876.0,,4.34785426998
2534,000918,嘉凯城,-0.4,-24.53,,-26.35,,-71653.64,-24.77,,08-25,19990720,7.51,7.08,-5.72569906791,-17.7,,4.32610930233
1310,600175,美都能源,0.01,0.0,,0.2,,2229.16,22.93,,08-30,19990408,4.938,5.2,5.30579181855,520.0,,4.32169236641
419,600764,中电广通,0.09,137.84,,5.54,,2917.71,136.4,,08-28,19961104,28.31,37.25,31.5789473684,413.888888889,,4.31933333334
2698,600719,大连热电,0.04,-38.81,,2.25,,1655.68,-38.62,,08-18,19960716,8.13,7.4,-8.9790897909,185.0,,4.30110410959
1034,002203,海亮股份,0.24,36.3,,8.97,,40237.82,36.29,,08-28,20080116,8.002,8.68,8.47288177956,36.1666666667,,4.28307640118
2965,600246,万通地产,0.02,-88.56,,0.77,,5114.38,-80.69,,07-31,20000922,5.78,4.69,-18.8581314879,234.5,,4.27879082569
3109,600721,百花村,0.11,-118.85,,1.91,,4410.24,-130.38,,08-16,19960626,18.56,12.9,-30.4956896552,117.272727273,,4.27535830388
3059,000519,中兵红箭,-0.0,-104.86,,-0.03,,-197.63,-106.64,,08-28,19931008,14.9,11.16,-25.1006711409,-inf,,4.24849197862
2988,000838,财信发展,0.01,-84.92,,0.91,,1491.68,-84.97,,08-25,19970626,9.066,7.25,-20.0308846239,725.0,,4.24194944933
2985,600077,宋都股份,0.01,-84.62,,0.45,,1605.24,-84.64,,08-25,19970520,5.46,4.37,-19.9633699634,437.0,,4.23976513761
3062,600311,荣华实业,0.01,-107.94,,0.4,,328.24,-107.81,,08-22,20010626,7.57,5.64,-25.4953764861,564.0,,4.22860984456
2902,600187,国中水务,0.0,-71.94,,0.2,,615.51,-69.62,,08-29,19981111,5.39,4.5,-16.5120593692,inf,,4.21631235955
520,002222,福晶科技,0.15,93.5,,9.42,,6619.73,99.21,,08-19,20080319,13.454,16.62,23.5320350825,110.8,,4.21595495894
256,600808,马钢股份,0.21,262.93,,7.98,,164339.65,262.98,,08-24,19940106,2.83,4.6,62.5441696113,21.9047619048,,4.20470847458
3112,000819,岳阳兴长,-0.02,-130.16,,-0.73,,-512.0,-131.63,,08-22,19970625,24.877,17.08,-31.3422036419,-854.0,,4.19976851353
3013,000815,美利云,-0.01,-90.91,,-0.18,,-349.87,-92.71,,08-25,19980609,20.55,15.97,-22.2871046229,-1597.0,,4.15980458515
336,002233,塔牌集团,0.35,182.05,,6.55,,31062.83,182.09,,08-08,20080516,9.199,13.24,43.9286879009,37.8285714286,,4.14512722098
1860,601229,上海银行,1.0,,15.47,6.51,-9.21,779585.7,6.57,,08-26,20161116,17.581,17.86,1.58694044707,17.86,1.15449256626,4.14004193549
3069,000543,皖能电力,-0.03,-110.56,,-0.51,,-5469.68,-110.55,,08-31,19931220,7.545,5.53,-26.7064280981,-184.333333333,,4.13945285359
3049,300105,龙源技术,,,,0.07,,130.08,-102.96,,08-11,20100820,9.39,7.05,-24.9201277955,,,4.1316
1586,000828,东莞控股,0.44,14.17,,9.19,,46149.13,14.19,,08-23,19970617,12.278,12.7,3.4370418635,28.8636363636,,4.12855023696
3011,000777,中核科技,0.01,-92.39,,0.18,,230.43,-92.38,,08-29,19970710,22.293,17.27,-22.5317364195,1727.0,,4.09999470436
2754,603366,日出东方,0.1,-41.18,,1.99,,7610.15,-43.7,,08-26,20120521,9.291,8.3,-10.6662361425,83.0,,4.09704036327
829,002218,拓日新能,0.14,50.0,,3.17,,8708.87,49.63,,08-22,20080228,4.477,5.02,12.1286575832,35.8571428571,,4.09196151013
1232,002210,飞马国际,0.08,-27.27,,3.49,,14000.31,26.75,,07-28,20080130,10.784,11.49,6.54673590504,143.625,,4.08600566573
2993,002506,协鑫集成,0.01,-87.5,,0.57,,2401.27,-87.56,,08-26,20101118,5.52,4.33,-21.5579710145,433.0,,4.06160672269
2500,002669,康达新材,0.17,-32.65,,2.33,,3808.0,-22.21,,08-22,20120416,30.976,29.28,-5.47520661157,172.235294118,,4.05646792453
2941,600097,开创国际,-0.13,-77.59,,-3.37,,-2710.34,-77.06,,08-18,19970619,21.74,17.6,-19.0432382705,-135.384615385,,4.04658067632
2971,002213,特尔佳,0.01,-75.0,,0.39,,139.51,-82.18,,08-23,20080201,26.737,21.3,-20.3351161312,2130.0,,4.04128501012
1617,600666,奥瑞德,0.06,-33.33,,2.88,,7535.13,13.32,,08-25,19930712,16.844,17.4,3.30087865115,290.0,,4.03528920864
2835,601177,杭齿前进,0.01,-55.08,,0.26,,423.02,-55.15,,08-23,20101011,10.565,9.12,-13.6772361571,912.0,,4.03224740485
2883,002314,南山控股,0.07,-68.18,,2.12,,13705.26,-66.78,,08-29,20091203,7.375,6.15,-16.6101694915,87.8571428571,,4.02042857143
2562,600503,华丽家族,0.04,-26.99,,1.49,,6324.6,-27.01,,08-26,20020709,8.266,7.71,-6.7263488991,192.75,,4.01555143885
827,600859,王府井,0.66,15.93,,5.23,,50875.65,49.77,,08-26,19940506,15.818,17.8,12.5300290808,26.9696969697,,3.97205782038
1039,300009,安科生物,0.16,1.31,,8.31,,11573.85,35.98,,08-23,20091030,16.278,17.76,9.10431256911,111.0,,3.95197327935
2968,600408,安泰集团,-0.07,-80.0,,-7.19,,-6701.61,-81.09,,08-31,20030212,5.31,4.22,-20.527306968,-60.2857142857,,3.95034770642
1314,000030,富奥股份,0.35,20.69,,8.39,,45343.98,22.82,,08-29,19930929,8.315,8.8,5.83283223091,25.1428571429,,3.91233608247
491,601006,大秦铁路,0.51,104.0,,8.2,,762258.76,107.12,,08-30,20060801,6.868,8.75,27.402446127,17.1568627451,,3.90914006376
3124,002339,积成电子,-0.02,-140.0,,-0.51,,-778.38,-138.79,,08-24,20100122,19.008,12.2,-35.8164983165,-610.0,,3.87502984724
608,600019,宝钢股份,0.28,33.33,,4.06,,616957.52,77.88,,08-25,20001212,6.147,7.39,20.2212461363,26.3928571429,,3.85139469027
2976,600458,时代新材,0.04,-82.61,,0.62,,3073.38,-83.12,,08-25,20021219,14.024,10.98,-21.7056474615,274.5,,3.82941813403
1488,601009,南京银行,0.6,-16.67,7.56,9.51,-4.35,510452.7,17.03,,08-25,20070719,7.573,7.91,4.45001980721,13.1833333333,1.0462962963,3.82694925816
2728,600961,株冶集团,0.01,-50.0,,4.26,,686.47,-41.57,,07-28,20040830,11.2,9.98,-10.8928571429,998.0,,3.81626229507
3147,000953,*ST河化,0.08,-156.31,,,,2399.2,-156.3,,08-31,19991202,16.7,9.86,-40.9580838323,123.25,,3.81609649123
2989,002263,大东南,-0.0,-85.62,,-0.1,,-270.19,-85.58,,08-25,20080728,4.23,3.28,-22.4586288416,-inf,,3.81056210526
1144,002518,科士达,0.26,0.0,,7.38,,14872.94,30.77,,08-22,20101207,16.265,17.58,8.08484475868,67.6153846154,,3.80588631179
2863,002565,顺灏股份,0.02,-66.67,,0.79,,1681.27,-62.18,,08-24,20110318,8.06,6.74,-16.3771712159,337.0,,3.79674848484
2969,300111,向日葵,0.01,-80.0,,0.76,,983.69,-81.88,,08-29,20100827,5.27,4.13,-21.6318785579,413.0,,3.78515438596
3066,300161,华中数控,0.02,-108.09,,0.28,,307.97,-108.55,,08-23,20110113,25.974,18.5,-28.7749287749,925.0,,3.77238118812
2755,600891,秋林集团,0.13,-43.48,,2.72,,7999.77,-43.92,,08-22,19960325,9.258,8.18,-11.6439835818,62.9230769231,,3.77190500927
3040,600302,标准股份,0.0,-101.63,,0.04,,49.58,-101.67,,08-31,20001213,10.82,7.9,-26.9870609982,inf,,3.7673609589
2898,002205,国统股份,-0.04,-68.73,,-0.51,,-469.03,-68.75,,08-19,20080123,30.48,24.9,-18.3070866142,-622.5,,3.75537634408
1168,000973,佛塑科技,0.05,32.35,,2.06,,4318.34,29.68,,08-25,20000525,7.45,8.04,7.91946308725,160.8,,3.74772881356
3092,000929,兰州黄河,0.04,-122.14,,0.97,,707.71,-122.13,,07-28,19990623,19.202,12.93,-32.6632642433,323.25,,3.73906291454
2595,600192,长城电工,0.03,-29.52,,0.7,,1360.59,-29.56,,08-24,19981224,9.319,8.58,-7.93003541152,286.0,,3.7276
3014,002299,圣农发展,0.02,-92.72,,0.31,,1787.56,-92.73,,07-25,20091021,20.416,15.32,-24.960815047,766.0,,3.71502291994
698,300145,中金环境,0.21,-9.74,,5.97,,24954.99,62.78,,08-15,20101209,14.465,16.92,16.9720013826,80.5714285714,,3.69903340123
1821,601800,中国交建,0.41,7.89,,4.58,,753827.8,7.34,,08-30,20120309,15.011,15.31,1.99187262674,37.3414634146,,3.68497458194
701,300146,汤臣倍健,0.4,60.0,,12.67,,58226.85,62.29,,07-31,20101215,11.663,13.64,16.951041756,34.1,,3.67470040465
2615,603566,普莱柯,0.19,-60.42,,4.13,,6193.85,-31.33,,08-18,20150518,23.977,21.93,-8.53734829211,115.421052632,,3.66975774304
3075,601616,广电电气,0.01,-112.94,,0.4,,929.08,-112.99,,08-19,20110201,6.51,4.49,-31.0291858679,449.0,,3.64141039604
3024,600310,桂东电力,0.01,-95.09,,0.21,,552.16,-95.11,,08-18,20010228,9.002,6.65,-26.1275272162,665.0,,3.64022202381
1130,002419,天虹股份,0.47,30.56,,6.59,,37484.37,31.36,,08-18,20100601,14.628,15.89,8.62729012852,33.8085106383,,3.63497686212
2932,600182,S佳通,0.05,-76.02,,1.9,,1781.91,-76.01,,08-29,19990507,29.629,23.41,-20.9895710284,468.2,,3.62132222222
3141,300359,全通教育,-0.03,-150.0,,-0.89,,-1785.8,-149.73,,08-25,20140121,19.747,11.57,-41.4088215932,-385.666666667,,3.61589618442
2995,300139,晓程科技,0.0,-90.2,,0.06,,80.57,-88.97,,08-23,20101112,13.538,10.19,-24.730388536,inf,,3.59759814814
2960,000810,创维数字,0.05,-80.51,,2.05,,5440.47,-79.81,,08-25,19980602,13.934,10.84,-22.204679202,216.8,,3.59428745959
3021,002579,中京电子,0.01,-96.15,,0.56,,560.32,-93.88,,08-26,20110506,13.55,10.01,-26.1254612546,1001.0,,3.59342937853
951,000581,威孚高科,1.31,39.36,,9.84,,132592.2,40.52,,08-25,19980924,21.924,24.4,11.2935595694,18.6259541985,,3.58788562198
522,002640,跨境通,0.22,83.33,,7.2,,31489.79,98.87,,08-21,20111208,18.24,23.27,27.576754386,105.772727273,,3.58526600397
266,600460,士兰微,0.07,250.0,,3.35,,8442.55,243.77,,08-15,20030311,6.2,10.42,68.064516129,148.857142857,,3.58145497631
915,603816,顾家家居,0.94,14.63,,10.83,,38798.71,42.61,,08-23,20161014,46.729,52.29,11.9005328597,55.6276595745,,3.58051194029
240,002451,摩恩电气,0.05,316.67,,3.33,,2137.7,292.53,,08-23,20100720,15.751,28.64,81.8297250968,572.8,,3.57486230895
1492,300463,迈克生物,0.35,16.67,,8.24,,19280.68,16.92,,08-01,20150528,24.442,25.6,4.73774650192,73.1428571429,,3.57131813472
3187,002207,*ST准油,0.18,-194.74,,11.93,,4347.25,-193.96,,08-25,20080128,20.13,9.19,-54.34674615,51.0555555556,,3.56893491773
1058,000910,大亚圣象,0.26,30.0,,4.74,,13981.57,35.02,,08-29,19990630,19.008,20.88,9.84848484848,80.3076923077,,3.55587692308
3023,600128,弘业股份,0.0,-94.67,,0.09,,118.59,-94.67,,08-31,19970901,15.142,11.11,-26.6279223352,inf,,3.5552905258
2608,002761,多喜爱,0.06,-25.0,,1.05,,685.48,-30.72,,08-25,20150610,40.836,37.3,-8.6590263493,621.666666667,,3.54774298643
2804,600677,航天通信,0.01,-49.65,,0.24,,754.98,-49.71,,08-26,19930928,17.154,14.75,-14.0142240877,1475.0,,3.54711039933
3010,300163,先锋新材,0.01,-92.12,,0.35,,255.14,-92.14,,08-29,20110113,10.283,7.6,-26.0916075075,760.0,,3.53140372718
469,002711,欧浦智网,0.22,29.41,,14.4,,23640.98,116.0,,08-02,20140127,9.3,12.36,32.9032258065,56.1818181818,,3.52549019607
968,002450,康得新,0.36,27.3,,7.74,,125494.16,39.73,,08-15,20100716,19.055,21.21,11.30936762,58.9166666667,,3.51301693737
2831,002023,海特高新,0.03,-57.14,,0.7,,2307.86,-54.03,,08-22,20040721,13.702,11.59,-15.4138082032,386.333333333,,3.50529857954
1231,300141,和顺电气,0.01,0.0,,0.37,,278.72,26.78,,08-29,20101112,15.55,16.74,7.65273311897,1674.0,,3.49940336135
565,000040,东旭蓝天,0.11,-33.53,,1.37,,15150.36,88.23,,08-31,19940808,12.28,15.38,25.2442996743,139.818181818,,3.49504645161
313,002128,露天煤业,0.64,204.76,,10.58,,105146.0,202.1,,08-21,20070418,8.314,13.13,57.926389223,20.515625,,3.48891071429
613,601233,桐昆股份,0.5,42.86,,5.5,,62046.62,77.49,,08-29,20110518,14.04,17.16,22.2222222222,34.32,,3.48705
795,002440,闰土股份,0.52,52.94,,6.28,,40181.81,52.19,,08-18,20100706,15.971,18.37,15.0209755181,35.3269230769,,3.47447473948
656,000050,深天马A,0.32,69.19,,3.2,,44773.77,69.15,,08-24,19950315,18.769,22.51,19.9318024402,70.34375,,3.46932999198
3033,300458,全志科技,0.01,-98.79,,0.08,,168.98,-97.44,,08-29,20150515,45.377,32.62,-28.1133613945,3262.0,,3.46596760994
2824,600216,浙江医药,0.09,-55.24,,1.28,,9016.3,-53.07,,08-29,19991021,12.494,10.58,-15.3193532896,117.555555556,,3.46424545454
2032,002733,雄韬股份,0.18,-5.26,,2.58,,5806.78,2.01,,08-18,20141203,20.163,20.28,0.580270793037,112.666666667,,3.4639
2792,002297,博云新材,-0.03,-53.1,,-0.75,,-1180.6,-47.65,,08-15,20090929,13.09,11.28,-13.8273491215,-376.0,,3.44606906077
2957,601038,一拖股份,0.03,-79.5,,0.67,,3226.56,-79.62,,08-25,20120808,11.228,8.63,-23.1385821161,287.666666667,,3.44100600462
549,000671,阳光城,0.08,100.0,,2.45,,32814.78,91.82,,08-24,19961218,5.522,7.0,26.7656646143,87.5,,3.43051447902
1085,002067,景兴纸业,0.22,37.5,,6.97,,23603.47,33.26,,08-26,20060915,6.6,7.24,9.69696969697,32.9090909091,,3.4299375
2545,601198,东兴证券,0.21,-31.67,,3.02,,56458.87,-25.75,,08-19,20150226,19.888,18.39,-7.53218020917,87.5714285714,,3.41866488652
1339,600185,格力地产,0.13,-7.14,,3.82,,27688.87,21.72,,08-30,19990611,5.792,6.16,6.35359116022,47.3846153846,,3.41853913044
3077,300345,红宇新材,-0.0,-112.0,,-0.18,,-152.06,-113.57,,08-26,20120801,10.935,7.3,-33.2418838592,-inf,,3.41647303989
3073,600573,惠泉啤酒,0.01,-111.43,,0.18,,200.77,-112.28,,08-25,20030226,15.535,10.4,-33.0543933054,1040.0,,3.39682531646
2844,600369,西南证券,0.06,-60.0,,1.92,,36670.99,-57.38,,08-30,20010109,7.003,5.82,-16.8927602456,97.0,,3.39672138631
2948,002453,天马精化,0.01,-75.0,,0.3,,269.6,-78.64,,08-08,20100720,10.18,7.82,-23.1827111984,782.0,,3.39218305085
2955,600724,宁波富达,0.05,-79.2,,2.96,,7756.65,-79.21,,08-25,19960716,5.95,4.56,-23.3613445378,91.2,,3.39064388489
3130,600091,ST明科,0.03,-137.5,,1.65,,1481.03,-143.04,,08-30,19970704,12.01,6.94,-42.2148209825,231.333333333,,3.38838343195
1516,600116,三峡水利,0.14,16.67,,5.47,,13719.56,16.07,,08-05,19970804,9.391,9.84,4.78117346395,70.2857142857,,3.36109955457
470,603458,勘设股份,1.57,115.07,,16.63,,14613.73,115.92,,08-29,20170809,42.28,56.88,34.5316934721,36.2292993631,,3.35691616438
1775,600138,中青旅,0.48,9.01,,6.6,,34686.02,9.02,,08-25,19971203,20.869,21.43,2.68819780536,44.6458333333,,3.35540784313
212,000830,鲁西化工,0.33,560.0,,6.32,,55120.24,330.38,,08-16,19980807,5.59,11.12,98.9266547406,33.696969697,,3.33964593128
3061,600610,中毅达,0.0,-107.69,,0.1,,117.36,-107.73,,08-28,19920805,10.38,7.03,-32.2736030829,inf,,3.33802208955
2956,002560,通达股份,0.02,-80.0,,0.59,,895.23,-79.31,,08-25,20110303,10.651,8.12,-23.7630269458,406.0,,3.33753777164
2305,000783,长江证券,0.18,-25.0,,3.86,,99501.54,-10.75,,08-12,19970731,10.068,9.74,-3.25784664283,54.1111111111,,3.29972560975
2870,000899,赣能股份,0.09,-64.2,,1.93,,9163.17,-64.2,,08-25,19971126,8.969,7.22,-19.5005017282,80.2222222222,,3.29222298456
3056,300313,天山生物,0.01,-105.61,,0.46,,167.97,-105.61,,08-12,20120425,19.0,12.9,-32.1052631579,1290.0,,3.28949180328
3018,600052,浙江广厦,0.04,-92.86,,1.54,,3217.57,-93.42,,08-22,19970415,7.04,5.04,-28.4090909091,126.0,,3.288384
513,002745,木林森,0.58,70.59,,5.66,,30612.48,100.58,,08-21,20150217,36.322,47.45,30.637079456,81.8103448276,,3.28295
3036,600321,国栋建设,0.0,-101.11,,0.04,,110.03,-100.84,,07-26,20010524,6.9,4.77,-30.8695652174,inf,,3.26664788732
2846,600220,江苏阳光,0.02,-57.87,,1.79,,3528.62,-57.93,,08-22,19990927,4.34,3.57,-17.7419354839,178.5,,3.26514545454
3120,300164,通源石油,0.01,-131.83,,0.27,,407.85,-134.88,,08-11,20110113,10.328,6.06,-41.3245546088,606.0,,3.26391902531
1413,002051,中工国际,0.44,-2.22,,6.69,,49461.57,19.61,,08-24,20060619,18.831,19.97,6.04853698688,45.3863636364,,3.24210632134
1155,002421,达实智能,0.05,-58.31,,3.63,,10355.98,30.33,,08-03,20100603,6.547,7.16,9.36306705361,143.2,,3.23932316476
2866,600644,乐山电力,0.11,-63.31,,4.84,,6064.18,-63.29,,08-10,19930426,9.16,7.37,-19.5414847162,67.0,,3.23875083798
2371,600195,中牧股份,0.27,-14.37,,3.34,,11393.14,-14.38,,08-28,19990107,20.995,20.06,-4.45344129555,74.2962962963,,3.22896363636
2889,600678,四川金顶,-0.02,-67.36,,,,-551.03,-67.4,,08-31,19931008,15.31,12.11,-20.9013716525,-605.5,,3.22466875
761,601238,广汽集团,0.96,54.84,,13.1,,618260.24,55.29,10派1,08-24,20120329,22.897,26.84,17.2205965847,27.9583333333,,3.21069015978
3067,300399,京天利,-0.01,-107.69,,-0.41,,-176.66,-108.68,,08-25,20141009,31.629,20.92,-33.8581681368,-2092.0,,3.20986060323
2533,002324,普利特,0.46,-24.59,,5.73,,12490.25,-24.77,,08-30,20091218,29.75,27.45,-7.73109243697,59.6739130435,,3.20394565218
478,601231,环旭电子,0.26,116.67,,7.17,,55603.36,110.02,,08-24,20120220,10.622,14.27,34.3438147242,54.8846153846,,3.20348804824
1068,603167,渤海轮渡,0.49,32.43,,7.7,,23825.32,34.47,,08-29,20120906,10.598,11.74,10.7756180411,23.9591836735,,3.19888844134
3081,001896,豫能控股,-0.04,-111.64,,-0.82,,-4881.48,-115.16,,08-31,19980122,10.01,6.38,-36.2637362637,-159.5,,3.17562424243
3119,603029,天鹅股份,-0.03,-127.27,,-0.41,,-292.67,-134.15,,08-25,20160427,48.395,27.92,-42.3080896787,-930.666666667,,3.17078840049
2952,300253,卫宁健康,0.06,-89.38,,3.74,,8912.3,-78.95,,08-26,20110818,10.267,7.71,-24.9050355508,128.5,,3.17004165037
1519,600582,天地科技,0.08,15.71,,2.36,,33526.97,15.98,,08-28,20020515,4.94,5.19,5.06072874494,64.875,,3.157648
2848,300020,银江股份,0.13,-58.06,,2.75,,8439.3,-58.26,,08-11,20091030,15.723,12.82,-18.4633975704,98.6153846154,,3.15543224251
2962,600119,长江投资,0.05,-79.17,,1.52,,1441.49,-80.14,,08-22,19980115,19.721,14.7,-25.4601693626,294.0,,3.14766170086
2745,002713,东易日盛,-0.03,-40.0,,-0.84,,-767.99,-42.87,,08-30,20140219,24.824,21.43,-13.6722526587,-714.333333333,,3.13554767237
2997,600537,亿晶光电,0.03,-87.5,,0.91,,2955.0,-89.38,,08-22,20030123,7.21,5.15,-28.5714285714,171.666666667,,3.1283
2798,600292,远达环保,0.04,-42.86,,0.62,,3013.55,-48.36,,08-30,20001101,12.304,10.4,-15.4746423927,260.0,,3.12511260505
2488,002471,中超控股,0.03,-21.41,,2.3,,4232.64,-21.54,,07-31,20100910,6.047,5.63,-6.89598147842,187.666666667,,3.12355827338
2984,300322,硕贝德,0.02,-83.33,,1.33,,789.31,-84.44,,08-11,20120608,18.447,13.44,-27.142624817,672.0,,3.11097399641
2928,300498,温氏股份,0.35,-79.11,,6.09,,181021.05,-74.95,,08-15,20151102,28.352,21.51,-24.1323363431,61.4571428571,,3.1057912891
2716,300066,三川智慧,0.04,-39.0,,3.01,,4445.77,-39.78,,08-18,20100326,6.609,5.76,-12.8461189287,144.0,,3.09665512368
830,300166,东方国信,0.1,-16.67,,2.59,,10366.08,49.6,,08-29,20110125,12.963,15.04,16.0225256499,150.4,,3.09564179105
1162,000708,大冶特钢,0.42,29.94,,5.0,,18932.84,30.0,,08-18,19970326,12.513,13.73,9.72588507952,32.6904761905,,3.08455217748
214,600260,凯乐科技,0.49,308.33,,10.96,,34629.98,330.03,,08-09,20000706,15.48,32.11,107.428940568,65.5306122449,,3.07207720988
397,300136,信维通信,0.42,142.04,,18.97,,40338.72,145.74,,08-29,20101105,28.463,42.0,47.5599901627,100.0,,3.06434041516
568,300316,晶盛机电,0.14,55.56,,4.24,,14169.68,88.16,,08-29,20120511,11.885,15.31,28.8178376104,109.357142857,,3.05921635037
2912,002353,杰瑞股份,0.03,-72.73,,0.39,,3036.57,-71.68,,08-10,20100205,20.261,15.51,-23.4489906717,517.0,,3.0568479899
2894,002177,御银股份,0.02,-68.24,,1.07,,1796.99,-68.21,,08-30,20071101,7.66,5.95,-22.3237597911,297.5,,3.05548888889
2796,002641,永高股份,0.06,-57.14,,2.46,,6317.15,-48.27,,08-22,20111208,6.426,5.41,-15.8107687519,90.1666666667,,3.05298248032
2490,002426,胜利精密,0.09,-33.57,,3.78,,32163.74,-21.79,,08-18,20100608,8.238,7.65,-7.13765477058,85.0,,3.05282346939
2816,600621,华鑫股份,0.06,-77.78,,1.31,,6765.18,-52.43,,08-24,19921202,14.68,12.15,-17.2343324251,202.5,,3.0421833992
3016,002330,得利斯,0.0,-93.13,,0.08,,111.96,-92.99,,08-23,20100106,12.29,8.52,-30.6753458096,inf,,3.03142466844
3136,300551,古鳌科技,-0.09,-135.05,,-1.34,,-682.5,-146.77,,08-25,20161018,66.424,34.26,-48.4222570155,-380.666666667,,3.03104417361
2797,002692,睿康股份,0.05,-48.39,,2.29,,3342.5,-48.32,,08-24,20120808,11.742,9.86,-16.0279339125,197.2,,3.01473666312
1156,000789,万年青,0.14,30.2,,3.07,,8752.51,30.23,,08-26,19970923,7.807,8.59,10.0294607404,61.3571428571,,3.01412017879
2762,601005,*ST重钢,-0.23,-42.5,,,,-99848.2,-44.23,,08-31,20070228,2.52,2.15,-14.6825396825,-9.34782608696,,3.01242162163
3079,600696,*ST匹凸,0.02,-118.18,,11.52,,543.29,-114.02,,07-21,19931206,10.79,6.7,-37.9054680259,335.0,,3.00800929096
2679,000554,泰山石油,0.0,-36.0,,0.09,,78.27,-35.85,,08-30,19931215,11.07,9.75,-11.9241192412,inf,,3.00651136363
2381,000811,烟台冰轮,0.33,-15.38,,6.21,,14575.77,-14.89,,08-26,19980528,9.964,9.47,-4.95784825371,28.696969697,,3.00331902834
277,603533,掌阅科技,,,,,,6802.69,231.56,,08-30,20170921,5.83,10.33,77.1869639794,,,2.99998844445
2908,600975,新五丰,0.06,-72.73,,3.31,,4113.32,-71.16,,08-10,20040609,8.567,6.53,-23.7772849305,108.833333333,,2.99277231223
