,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
2913,601008,连云港,0.01,-80.0,,0.27,,851.01,-84.05,,04-28,20070426.0,6.724,5.473,-18.6049970256,547.3,,4.51760351718
2954,600010,包钢股份,0.0,-102.02,,0.18,,8503.37,-102.57,10转4,04-21,20010309.0,2.584,1.997,-22.7167182663,inf,,4.51517683134
2775,000752,西藏发展,0.03,-51.6,,1.01,,797.43,-51.54,10派0.2,04-21,19970625.0,18.666,16.535,-11.41647916,551.166666667,,4.51452670107
130,002247,帝龙文化,0.54,63.64,,12.48,,37868.59,341.37,,04-28,20080612.0,10.212,17.958,75.8519388954,33.2555555556,,4.50047823393
3213,300028,金亚科技,-0.06,-265.41,,-6.05,,-2109.83,-264.73,,04-26,20091030.0,34.508,14.18,-58.908079286,-236.333333333,,4.49395062967
1392,600621,华鑫股份,0.29,16.56,,8.08,,15421.55,18.27,10派0.9,03-20,19921202.0,14.106,14.68,4.06919041543,50.6206896552,,4.48983658536
2811,600385,山东金泰,0.02,-50.0,,3.19,,233.3,-58.8,,04-26,20010723.0,27.42,23.81,-13.1655725748,1190.5,,4.4661939058
2877,300261,雅本化学,0.03,-80.51,,1.68,,1620.52,-73.53,,04-20,20110906.0,11.546,9.628,-16.6118136151,320.933333333,,4.42636798749
563,000910,大亚圣象,1.02,70.0,,21.22,,54111.82,70.22,10派1.2,03-28,19990630.0,16.4,19.008,15.9024390244,18.6352941176,,4.41567484662
998,600429,三元股份,0.07,24.82,,1.93,,10542.06,33.89,,04-28,20030915.0,7.29,7.85,7.6817558299,112.142857143,,4.41175178572
2801,603002,宏昌电子,0.04,-60.0,,2.64,,2667.92,-57.12,,03-30,20120518.0,7.601,6.616,-12.9588212077,165.4,,4.40780832489
3138,300013,新宁物流,0.2,-138.46,,5.08,,6098.36,-155.57,10派0.1,04-26,20091030.0,20.016,12.921,-35.4466426859,64.605,,4.38885006342
1063,002523,天桥起重,0.13,-23.53,,5.95,,10698.65,30.91,,03-18,20101210.0,5.196,5.564,7.08237105466,42.8,,4.36435760869
2810,002250,联化科技,0.32,-58.44,,6.25,,26385.21,-58.65,,03-30,20080619.0,18.584,16.072,-13.5170038743,50.225,,4.33897929936
1169,002415,海康威视,1.23,-15.96,,34.56,,742226.2,26.46,,04-14,20100528.0,14.734,15.634,6.10832089046,12.7105691057,,4.331796
3101,002702,海欣食品,0.05,-133.07,,1.72,,1307.16,-133.08,,03-25,20121011.0,16.17,11.196,-30.7606679035,223.92,,4.3263039807
3031,002337,赛象科技,0.02,-111.76,,1.07,,1291.05,-113.06,,04-20,20100115.0,10.29,7.59,-26.2390670554,379.5,,4.30884222222
2942,600570,恒生电子,0.03,-95.89,,0.77,,1829.14,-95.97,10派1,03-28,20031216.0,60.538,47.017,-22.3347319039,1567.23333333,,4.29689509652
2833,002039,黔源电力,0.42,-63.95,,6.14,,12961.37,-63.94,10派3,03-29,20050303.0,18.873,16.059,-14.9101891591,38.2357142857,,4.28834264393
3180,300380,安硕信息,-0.14,-187.5,,-4.78,,-1949.26,-191.13,,04-26,20140128.0,68.818,38.11,-44.6220465576,-272.214285714,,4.2833086948
3005,002269,美邦服饰,0.01,-105.88,,1.0,,3615.86,-108.37,,04-22,20080828.0,6.71,5.01,-25.3353204173,501.0,,4.27742764706
938,601801,皖新传媒,0.56,-34.12,,17.22,,105867.11,37.0,,04-15,20100118.0,15.974,17.357,8.6578189558,30.9946428571,,4.27359363702
2794,002457,青龙管业,0.06,-57.14,,1.19,,2120.73,-56.32,,03-30,20100803.0,13.379,11.603,-13.2745347186,193.383333333,,4.24270990991
333,000011,深物业A,0.6,126.3,,15.79,,35485.72,126.28,10派1.8,03-31,19920330.0,14.284,18.546,29.8375805097,30.91,,4.23224664476
2675,000776,广发证券,1.05,-43.85,,10.29,,803010.66,-39.17,10派3.5,03-25,19970611.0,18.198,16.513,-9.25925925926,15.7266666667,,4.23036
1805,600036,招商银行,2.46,7.42,15.95,16.27,-4.78,6208100.0,7.6,10派7.4,03-25,20020409.0,16.72,17.021,1.80023923445,6.91910569106,1.06714733542,4.22166112957
3103,600768,宁波富邦,0.14,-134.68,,33.16,,1831.38,-134.71,,03-28,19961111.0,23.9,16.27,-31.9246861925,116.214285714,,4.21961861074
2824,600583,海油工程,0.3,-61.04,,5.72,,131530.71,-61.43,10派1,03-21,20020205.0,8.511,7.267,-14.6163788039,24.2233333333,,4.20281937299
1817,600272,开开实业,0.09,12.5,,4.1,,2129.22,7.28,10派0.3,04-21,20010228.0,18.889,19.218,1.74175446027,213.533333333,,4.17969361702
2636,300483,沃施股份,0.24,-44.19,,3.74,,1476.46,-36.34,,04-25,20150630.0,60.915,55.616,-8.69900681277,231.733333333,,4.17748839404
2759,600130,波导股份,0.04,-50.0,,3.14,,3080.75,-49.48,,03-28,20000706.0,10.99,9.68,-11.9199272066,242.0,,4.15103206105
2946,000815,美利云,0.01,-97.87,,0.27,,353.05,-97.62,,04-26,19980609.0,26.92,20.55,-23.6627043091,2055.0,,4.12547943484
2779,600785,新华百货,0.28,-54.1,,3.34,,6295.83,-53.95,10派1.75,02-18,19970108.0,30.39,26.409,-13.09970385,94.3178571429,,4.11841371513
604,002507,涪陵榨菜,0.49,0.0,,17.56,,25722.89,63.46,,03-31,20101123.0,7.679,8.863,15.4186743066,18.087755102,,4.11578834458
1140,000903,云内动力,0.28,27.27,,5.99,,22389.34,27.56,10派0.8送3转7,04-28,19990415.0,4.068,4.341,6.71091445428,15.5035714286,,4.10674285714
3155,600306,商业城,0.62,-167.81,,943.32,,11070.98,-167.81,,04-11,20001226.0,29.66,17.49,-41.0316925152,28.2096774194,,4.0897654889
545,300097,智云股份,0.63,46.51,,7.25,,9302.29,73.26,,04-15,20100728.0,25.772,30.425,18.0544777278,48.2936507937,,4.05771914893
2610,002651,利君股份,0.1,-28.57,,5.11,,9592.98,-33.77,,04-27,20120106.0,12.734,11.671,-8.34773048531,116.71,,4.04541091251
3187,000622,恒立实业,0.11,-202.64,,27.03,,4799.91,-202.53,,04-20,19961107.0,18.5,9.14,-50.5945945946,83.0909090909,,4.00299679487
2745,002521,齐峰新材,0.29,-50.85,,4.21,,14193.28,-47.45,,03-25,20101210.0,11.878,10.452,-12.0053881125,36.0413793103,,3.9523920056
1179,600998,九州通,0.54,25.58,,8.29,,87674.18,26.23,,04-25,20101102.0,19.447,20.74,6.64884043811,38.4074074074,,3.94504880124
621,600522,中天科技,0.61,-38.46,,14.31,,158804.83,60.78,10派1,04-26,20021024.0,9.044,10.438,15.4135338346,17.1114754098,,3.94328780487
1757,603996,中新科技,0.39,-45.83,,8.59,,11761.84,8.98,,03-22,20151222.0,19.289,19.729,2.28109285085,50.5871794872,,3.93670954545
3106,601226,华电重工,-0.08,-135.27,,-2.55,,-9189.6,-135.25,,04-25,20141211.0,12.507,8.21,-34.3567602143,-102.625,,3.93663427973
2562,000692,惠天热电,0.1,-29.45,,3.75,,5260.56,-29.45,10派0.36,04-27,19970227.0,6.91,6.393,-7.48191027496,63.93,,3.93616054159
2882,000978,桂林旅游,0.02,-74.7,,0.5,,738.78,-75.28,,03-30,20000518.0,14.101,11.37,-19.3674207503,568.5,,3.8869398755
989,300100,双林股份,0.82,32.26,,14.35,,32675.31,34.27,10派0.2,04-25,20100806.0,31.217,33.973,8.8285229202,41.4304878049,,3.88173653846
3016,600262,北方股份,0.1,-110.53,,1.72,,1737.09,-110.72,,04-20,20000630.0,42.3,30.17,-28.6761229314,301.7,,3.86105193735
864,601088,中国神华,1.14,40.64,15.7,7.51,4.12,2271200.0,40.68,,03-18,20071009.0,12.684,14.025,10.5723746452,12.3026315789,0.893312101911,3.8477637584
2673,600600,青岛啤酒,0.77,-39.12,,6.43,,104348.64,-39.09,10派3.5,03-31,19930827.0,32.431,29.134,-10.1661990071,37.8363636364,,3.84509490447
2627,600803,新奥股份,0.53,-35.37,,11.65,,51869.36,-35.62,10派1,03-29,19940103.0,15.61,14.16,-9.28891736067,26.7169811321,,3.83467724138
3159,300051,三五互联,0.16,-166.67,,6.38,,5688.85,-171.34,,04-01,20100211.0,26.5,14.65,-44.7169811321,91.5625,,3.83165400844
2870,600769,祥龙电业,0.01,-75.0,,4.13,,179.19,-71.61,,03-17,19961101.0,14.23,11.57,-18.692902319,1157.0,,3.83086578948
2960,002021,中捷资源,0.02,-103.23,,1.52,,1555.54,-103.63,,04-28,20040715.0,12.15,8.85,-27.1604938272,442.5,,3.81546818181
2974,000680,山推股份,0.04,-104.96,,1.36,,4345.54,-104.96,,04-28,19970122.0,7.65,5.53,-27.7124183007,138.25,,3.78747169811
1021,002610,爱康科技,0.04,-73.33,,2.92,,14743.39,32.52,,04-27,20110815.0,3.011,3.27,8.60179342411,81.75,,3.78060694981
768,002611,东方精工,0.15,36.36,,6.9,,9565.79,47.53,,04-28,20110830.0,14.888,16.765,12.6074691026,111.766666667,,3.76998742675
2945,603169,兰石重装,0.02,-97.66,,0.54,,1641.99,-97.46,,04-12,20141009.0,18.024,13.349,-25.937638704,667.45,,3.75747388235
480,600409,三友化工,0.41,84.89,,11.47,,76286.0,84.89,10派1.25,04-13,20030618.0,7.554,9.268,22.6899655811,22.6048780488,,3.74130140024
2629,300472,新元科技,0.19,-55.81,,4.26,,1619.69,-35.8,,03-13,20150611.0,38.701,34.972,-9.63540993773,184.063157895,,3.71546205417
2703,600851,海欣股份,0.07,-42.87,,2.06,,8996.53,-42.85,10派0.23,04-25,19940404.0,14.594,12.902,-11.5938056736,184.314285714,,3.69593912528
298,002371,北方华创,0.22,100.18,,3.6,,9290.16,140.38,10派0.22,03-16,20100316.0,19.251,26.579,38.0655550361,120.813636364,,3.68784849891
3140,000687,华讯方舟,0.21,-158.97,,13.13,,16108.68,-158.97,,04-11,19970221.0,27.02,15.36,-43.1532198372,73.1428571429,,3.68385025729
2443,002059,云南旅游,0.09,-19.96,,4.0,,6679.74,-19.96,10派0.2,04-13,20060810.0,12.613,11.926,-5.44676127805,132.511111111,,3.66456302765
2706,601006,大秦铁路,0.48,-43.53,,7.75,,716848.75,-43.32,10派2.5,04-27,20060801.0,7.792,6.868,-11.8583162218,14.3083333333,,3.65313246752
2721,000519,中兵红箭,0.11,-54.28,,2.47,,13765.02,-44.62,,04-26,19931008.0,16.98,14.9,-12.2497055359,135.454545455,,3.64253653847
1184,000661,长春高新,3.08,5.12,,15.62,,48485.25,26.11,10派8,02-28,19961218.0,103.602,111.034,7.17360668713,36.05,,3.63973118945
2852,002736,国信证券,0.56,-67.06,,9.35,,455615.23,-67.34,10派2,04-18,20141229.0,18.796,15.317,-18.5092572888,27.3517857143,,3.63817947686
2490,000543,皖能电力,0.5,-22.48,,8.83,,88903.3,-23.02,10派0.5,04-06,19931220.0,8.058,7.545,-6.36634400596,15.09,,3.61589005848
2950,000611,天首发展,0.02,-101.44,,2.67,,512.89,-101.44,,04-29,19961008.0,11.07,7.96,-28.0939476061,398.0,,3.61074212219
2550,600305,恒顺醋业,0.28,-64.45,,11.19,,17041.12,-28.89,10派0.85,04-18,20010206.0,12.592,11.584,-8.00508259212,41.3714285714,,3.60895714286
3048,603003,龙宇燃油,0.1,-113.16,,1.82,,2736.84,-117.06,,04-28,20120817.0,29.792,20.128,-32.4382384533,201.28,,3.60870397351
2688,601099,太平洋,0.1,-68.85,,5.87,,66772.1,-41.07,10派0.3,03-01,20071228.0,5.777,5.118,-11.4073048295,51.18,,3.6003245827
2933,600396,金山股份,0.01,-93.22,,0.59,,2144.25,-91.71,10派0.05,03-31,20010328.0,6.993,5.21,-25.4969254969,521.0,,3.59690426248
2549,002730,电光科技,0.12,-67.57,,4.62,,3853.62,-28.86,,04-27,20141009.0,22.263,20.475,-8.03126263307,170.625,,3.59345738255
3143,600836,界龙实业,-0.02,-129.82,,-1.26,,-1098.34,-160.17,,03-25,19940224.0,15.643,8.65,-44.7037013361,-432.5,,3.58292479622
277,002597,金禾实业,0.97,155.26,,24.74,,55146.36,157.15,,03-17,20110707.0,10.641,15.31,43.8774551264,15.7835051546,,3.58156596702
820,600028,中国石化,0.38,43.98,5.88,6.68,1.77,4641600.0,44.12,10派1.7,03-27,20010808.0,4.607,5.175,12.3290644671,13.6184210526,0.880102040816,3.5785359155
2854,300211,亿通科技,0.01,-83.04,,0.76,,379.63,-67.64,,04-18,20110505.0,15.292,12.386,-19.0034004708,1238.6,,3.55936297317
2949,600307,酒钢宏兴,0.01,-101.12,,0.9,,8242.16,-101.12,,03-28,20001220.0,3.83,2.73,-28.7206266319,273.0,,3.52081454545
2652,603616,韩建河山,0.04,-72.56,,1.56,,1311.65,-37.25,,04-28,20150611.0,20.435,18.252,-10.6826523122,456.3,,3.48696174989
857,002271,东方雨虹,1.22,37.08,,23.17,,102870.97,40.97,10派1.5,04-21,20080910.0,19.318,21.59,11.7610518687,17.6967213115,,3.48353195423
3054,600462,九有股份,0.01,-118.78,,2.34,,673.78,-118.82,,04-08,20030903.0,13.22,8.67,-34.4175491679,867.0,,3.45230857143
2693,600649,城投控股,0.65,-46.28,6.98,9.62,,209474.29,-42.01,,03-02,19930518.0,23.16,20.34,-12.1761658031,31.2923076923,2.91404011461,3.45018297873
2778,600481,双良节能,0.1,-53.7,,7.62,,16136.0,-53.7,10派0.8,04-22,20030422.0,8.774,7.408,-15.5687257807,74.08,,3.44922254759
3046,000779,三毛派神,0.07,-116.76,,6.19,,1314.13,-116.62,,03-18,19970528.0,29.12,19.26,-33.8598901099,275.142857143,,3.44419310345
790,300088,长信科技,0.3,42.86,,9.52,,34709.78,46.01,10派0.5,04-07,20100526.0,6.95,7.879,13.3669064748,26.2633333333,,3.44208288483
2903,002309,中利集团,0.12,-83.56,,1.48,,7425.16,-82.12,10派1,04-25,20091127.0,18.531,14.103,-23.8950947062,117.525,,3.43668861788
690,600056,中国医药,0.92,52.2,,15.97,,94813.73,54.31,10派2.6621,03-28,19970515.0,16.26,18.832,15.8179581796,20.4695652174,,3.43343934681
2956,002289,宇顺电子,0.16,-102.72,,5.1,,2985.5,-102.72,10转5,04-20,20090903.0,23.058,16.15,-29.9592332379,100.9375,,3.42865917777
2809,000702,正虹科技,0.01,-58.47,,0.45,,202.45,-58.54,,04-14,19970318.0,16.41,13.6,-17.1237050579,1360.0,,3.41865266904
2725,601628,中国人寿,0.66,-45.9,10.74,6.16,3.15,1912700.0,-44.88,10派2.4,03-24,20070109.0,27.494,23.878,-13.1519604277,36.1787878788,2.22327746741,3.41241902656
361,002310,东方园林,0.51,-15.0,,18.13,,129560.85,115.23,,04-18,20091127.0,10.541,14.125,34.000569206,27.6960784314,,3.38906090959
2975,002535,林州重机,0.02,-103.85,,0.5,,1475.08,-104.97,,03-28,20110111.0,9.437,6.51,-31.0162127795,325.5,,3.38435903655
3083,300083,劲胜智能,0.09,-104.25,,2.6,,13144.14,-127.94,,04-18,20100520.0,11.808,7.333,-37.8980352304,81.4777777778,,3.37590060335
1231,600362,江西铜业,0.23,27.78,,1.7,,78753.81,23.59,10派1.5,03-30,20020111.0,15.497,16.583,7.00780796283,72.1,,3.36624521179
3087,000606,神州易桥,0.07,-121.54,,2.63,,4581.83,-128.8,,02-28,19961004.0,18.46,11.38,-38.3531960997,162.571428571,,3.358259887
1330,603066,音飞储存,0.82,5.41,,10.81,,8183.25,20.53,10派1.6转20,04-15,20150611.0,16.916,17.952,6.12437928588,21.8926829268,,3.35217644788
1324,300196,长海股份,1.3,17.12,,14.9,,25762.73,20.64,,04-15,20110329.0,17.561,18.643,6.16138033142,14.3407692308,,3.3498987061
2690,600791,京能置业,0.1,-41.18,,3.07,,4613.05,-41.28,10派0.15,04-22,19970130.0,9.344,8.192,-12.3287671233,81.92,,3.34826666666
2853,002500,山西证券,0.17,-70.18,,3.78,,46768.56,-67.5,10派0.9,04-25,20101115.0,14.914,11.905,-20.1756738635,70.0294117647,,3.34561316052
532,002127,南极电商,0.2,-66.1,,21.76,,30114.47,75.27,,04-27,20070418.0,9.366,11.48,22.5710014948,57.4,,3.33480993377
264,002053,云南能投,0.48,-1.29,,12.95,,27012.68,163.46,10派1,03-25,20060627.0,12.772,19.037,49.0526150955,39.6604166667,,3.33234017558
774,002586,围海股份,0.13,44.44,,5.76,,9306.21,47.07,,04-21,20110602.0,8.791,10.039,14.196337163,77.2230769231,,3.31564399039
2935,300404,博济医药,0.02,-92.18,,0.48,,208.71,-91.87,,04-26,20150424.0,44.842,32.41,-27.7240087418,1620.5,,3.31373434685
376,000065,北方国际,0.95,15.85,,16.79,,46104.9,110.67,10派0.9,04-29,19980605.0,20.233,27.002,33.4552463797,28.4231578947,,3.30800134436
2872,600780,通宝能源,0.09,-72.41,,2.19,,10198.49,-72.43,,03-31,19961205.0,7.09,5.53,-22.0028208745,61.4444444444,,3.29185064102
366,300237,美晨科技,0.55,77.42,,18.37,,44664.92,113.59,,04-25,20110629.0,12.354,16.622,34.5475149749,30.2218181818,,3.28793547329
2748,600030,中信证券,0.86,-49.71,,7.36,,1036516.86,-47.65,10派3.5,03-23,20030106.0,18.413,15.732,-14.5603649595,18.2930232558,,3.27258280493
2839,300111,向日葵,0.03,-62.5,,2.39,,3064.38,-65.03,,02-28,20100827.0,6.58,5.27,-19.9088145897,175.666666667,,3.26639236641
2463,002065,东华软件,0.57,-22.72,,10.0,,89964.72,-21.21,10派1.5送10,04-27,20060823.0,12.374,11.566,-6.52982059156,20.2912280702,,3.248175
2647,002187,广百股份,0.46,-36.99,,6.2,,15765.42,-37.1,,03-18,20071122.0,15.565,13.781,-11.4616125924,29.9586956522,,3.23689181613
2867,000009,中国宝安,0.11,-78.0,,5.2,,23338.39,-70.42,10派0.2,04-27,19910625.0,13.212,10.336,-21.7680896155,93.9636363636,,3.23501057024
2666,600287,江苏舜天,0.11,-38.34,,2.82,,4699.62,-38.34,10派0.7,03-21,20000901.0,12.022,10.591,-11.9031775079,96.2818181818,,3.22098867925
874,603788,宁波高发,1.13,34.52,,20.72,,15714.15,39.81,,03-31,20150120.0,37.115,41.711,12.383133504,36.9123893805,,3.21485672323
489,000533,万家乐,0.33,83.33,,15.26,,22665.79,83.09,10派0.5,04-08,19940103.0,10.134,12.762,25.9325044405,38.6727272727,,3.2040869863
2732,600203,福日电子,0.15,-51.61,,3.21,,6376.22,-45.63,10派0.2,03-15,19990514.0,13.677,11.712,-14.3671857864,78.08,,3.17598732823
2739,000729,燕京啤酒,0.11,-46.89,,2.45,,31208.45,-46.9,10派0.36,04-26,19970716.0,8.107,6.909,-14.7773529049,62.8090909091,,3.1737754591
2567,300449,汉邦高科,0.22,-68.57,,4.67,,3190.93,-29.8,,03-22,20150422.0,53.429,48.401,-9.41061970091,220.004545455,,3.16663524264
1537,000423,东阿阿胶,2.83,13.99,,24.1,,185247.35,14.0,10派9,03-10,19960729.0,50.882,53.137,4.43182264848,18.7763250883,,3.15897117517
1309,600518,康美药业,0.67,7.06,,14.88,,334040.36,21.17,10派2.05,04-20,20010319.0,16.577,17.688,6.70205706702,26.4,,3.15873168317
2924,601968,宝钢包装,0.01,-91.67,,0.49,,988.51,-88.68,,03-31,20150611.0,13.312,9.57,-28.1099759615,957.0,,3.15475189739
2803,000966,长源电力,0.36,-79.06,,11.92,,39880.35,-58.12,10派0.9,04-20,20000316.0,7.27,5.93,-18.431911967,16.4722222222,,3.15322686567
3070,000760,斯太尔,0.06,-124.0,,2.67,,4605.31,-123.81,,04-28,19970627.0,17.96,10.89,-39.3652561247,181.5,,3.1451592645
2815,000712,锦龙股份,0.41,-59.8,,10.39,,36556.41,-59.97,10派1,03-17,19970415.0,28.818,23.316,-19.0922340204,56.8682926829,,3.14106772083
2838,002760,凤形股份,0.12,-68.42,,1.79,,1022.98,-64.61,,02-17,20150611.0,49.287,39.147,-20.5733763467,326.225,,3.14046653846
3029,600186,莲花健康,0.06,-112.53,,57.0,,6524.74,-112.83,,04-29,19980825.0,8.03,5.14,-35.9900373599,85.6666666667,,3.13503425606
2544,600860,*ST京城,-0.35,-28.57,,-23.31,,-14878.76,-28.4,,03-18,19940506.0,12.91,11.74,-9.06274206042,-33.5428571429,,3.13370940171
2951,600581,八一钢铁,0.05,-101.47,,5.74,,3710.32,-101.48,,04-25,20020816.0,9.85,6.66,-32.385786802,133.2,,3.13347335423
2749,002034,美欣达,0.2,-57.45,,2.76,,2019.79,-48.52,,03-15,20040826.0,42.995,36.33,-15.5018025352,181.65,,3.12995858964
1090,600459,贵研铂业,0.32,28.0,,4.57,,8302.06,29.82,10派1,04-14,20030516.0,20.818,22.802,9.53021423768,71.25625,,3.12899576613
2925,000875,吉电股份,0.01,-88.96,,0.34,,1300.49,-88.96,,03-31,20020926.0,9.19,6.57,-28.5092491839,657.0,,3.12039083969
2930,600315,上海家化,0.32,-90.33,,3.88,,21601.67,-90.23,10派1,03-22,20010315.0,38.061,27.021,-29.0060692047,84.440625,,3.11072828804
3000,000016,深康佳A,0.04,-107.61,,3.35,,9567.3,-107.61,,03-31,19920327.0,6.91,4.51,-34.7322720695,112.75,,3.09827125
280,600779,水井坊,0.46,155.47,,16.29,,22479.19,155.52,10派4.6,04-28,19961206.0,12.518,18.854,50.6151142355,40.9869565217,,3.0726
1245,600885,宏发股份,1.09,22.47,,18.13,,58176.85,23.18,10派2.5,03-30,19960205.0,29.5,31.733,7.56949152542,29.1128440367,,3.06229287954
2947,600058,五矿发展,0.03,-100.73,,0.58,,2895.45,-100.73,,03-28,19970528.0,22.7,15.23,-32.9074889868,507.666666667,,3.06100535475
558,300197,铁汉生态,0.35,-10.26,,11.34,,52206.56,70.59,,04-18,20110329.0,10.249,12.632,23.2510488828,36.0914285714,,3.03599206882
1096,600131,岷江水电,0.33,32.0,,16.8,,16409.42,29.56,10派0.5,03-18,19980402.0,9.769,10.724,9.7758214761,32.496969697,,3.02378680628
306,000672,上峰水泥,0.18,125.0,,8.31,,14522.93,137.38,10派0.3,04-26,19961218.0,8.428,12.298,45.9183673469,68.3222222222,,2.99183111111
403,002722,金轮股份,0.73,58.7,,8.26,,12481.67,102.65,,04-25,20140128.0,35.585,47.832,34.4161865955,65.5232876712,,2.98260818976
643,002078,太阳纸业,0.42,55.56,,14.12,,105676.18,58.52,10派0.5,04-25,20061116.0,5.542,6.635,19.7221219776,15.7976190476,,2.9672263495
2922,002489,浙江永强,0.03,-87.5,,1.87,,6094.84,-88.22,10派0.6,04-27,20101021.0,10.697,7.501,-29.8775357577,250.033333333,,2.95272008761
3014,002432,九安医疗,0.04,-109.76,,1.35,,1449.79,-109.62,,04-25,20100610.0,24.7,15.53,-37.1255060729,388.25,,2.9526870229
1423,603989,艾华集团,0.88,1.15,,15.22,,26440.38,17.1,,04-18,20150515.0,34.018,36.0,5.82632723852,40.9090909091,,2.93495358224
2333,600345,长江通信,0.32,-13.51,,4.99,,6353.15,-13.39,10派1,04-20,20001222.0,23.693,22.611,-4.5667496729,70.659375,,2.93206349353
1471,002533,金杯电工,0.31,15.3,,7.97,,16897.05,15.68,,03-31,20101231.0,9.579,10.092,5.35546507986,32.5548387097,,2.9278502924
2868,000539,粤电力A,0.18,-70.97,,3.99,,93653.49,-71.07,10派0.8,04-26,19931126.0,6.925,5.241,-24.3176895307,29.1166666667,,2.9225638361
2816,002330,得利斯,0.02,-60.0,,0.69,,903.17,-60.05,,04-20,20100106.0,15.48,12.29,-20.6072351421,614.5,,2.91402507837
2894,600251,冠农股份,0.03,-79.83,,1.4,,2645.79,-79.82,10派0.15,04-10,20030609.0,11.174,8.1,-27.5102917487,270.0,,2.90145959662
406,300296,利亚德,0.87,81.25,,22.06,,66882.95,102.19,,03-28,20120315.0,12.428,16.809,35.2510460251,19.3206896552,,2.89892106825
976,002479,富春环保,0.31,29.65,,8.83,,24492.8,35.03,10派1,01-17,20100921.0,13.12,14.706,12.0884146341,47.4387096774,,2.89781588904
2723,601555,东吴证券,0.5,-50.0,,7.58,,149828.85,-44.68,,04-08,20111212.0,15.485,13.094,-15.440749112,26.188,,2.89364199081
2920,600587,新华医疗,0.09,-86.96,,1.07,,3463.63,-87.67,10派0.45,04-29,20020927.0,36.145,25.055,-30.681975377,278.388888889,,2.85737795311
2940,600191,华资实业,0.02,-93.27,,0.44,,993.96,-93.27,10派0.1,04-29,19981210.0,20.724,13.906,-32.8990542366,695.3,,2.83503590496
3123,002181,粤传媒,0.16,-142.54,,5.14,,18953.67,-142.55,,04-19,20071116.0,15.85,7.88,-50.2839116719,49.25,,2.83490276035
1165,300447,全信股份,0.56,-42.02,,15.02,,9090.5,26.66,,03-07,20150422.0,29.727,32.556,9.51660106973,58.1357142857,,2.80142036055
2789,000166,申万宏源,0.27,-67.07,,10.59,,540905.83,-55.5,,03-30,20150126.0,7.661,6.14,-19.8538049863,22.7407407407,,2.79543392505
3060,600770,综艺股份,0.04,-120.79,,1.52,,5123.26,-120.8,,04-18,19961120.0,18.27,10.35,-43.3497536946,258.75,,2.78663636364
2416,002231,奥维通信,0.02,-18.15,,1.1,,724.91,-18.22,,03-18,20080512.0,16.36,15.29,-6.54034229829,764.5,,2.78578691589
2847,300006,莱美药业,0.01,-91.0,,0.41,,698.11,-66.13,10派0.5,04-07,20091030.0,10.999,8.385,-23.7657968906,838.5,,2.78257027544
3100,600745,闻泰科技,0.08,-126.67,,1.12,,4798.15,-132.76,,04-29,19960828.0,40.98,21.4,-47.7794045876,267.5,,2.77860306435
2879,600369,西南证券,0.16,-74.6,,4.84,,91757.27,-74.19,10派1,04-14,20010109.0,9.559,7.003,-26.7391986609,43.76875,,2.77457828639
229,002511,中顺洁柔,0.54,200.0,,10.21,,26041.66,195.27,,04-19,20101125.0,7.721,13.196,70.9105038207,24.437037037,,2.75375282192
2821,603000,人民网,0.1,-60.0,,3.92,,10600.29,-61.35,,04-20,20120427.0,22.664,17.609,-22.3040945994,176.09,,2.75061602373
1072,600529,山东药玻,0.74,32.14,,8.26,,18960.49,30.4,10派2,04-25,20020603.0,18.98,21.079,11.0590094837,28.4851351351,,2.74888994759
2698,601336,新华保险,1.58,-42.75,18.95,8.45,2.35,494200.0,-42.54,10派4.8,03-30,20111216.0,51.44,43.439,-15.5540435459,27.4930379747,2.29229551451,2.73498012748
2926,002316,键桥通讯,0.01,-88.96,,0.3,,254.15,-89.02,,04-26,20091209.0,20.274,13.65,-32.6723882806,1365.0,,2.72462481884
984,600810,神马股份,0.19,33.15,,3.49,,8488.81,34.47,,04-28,19940106.0,9.13,10.29,12.7053669222,54.1578947368,,2.71302672415
2969,600139,西部资源,0.02,-104.3,1.53,1.12,,1157.24,-104.29,,04-22,19980225.0,18.29,11.18,-38.8737014762,559.0,7.30718954248,2.68279057665
3025,601866,中远海发,0.03,-112.48,,1.27,,36859.22,-112.5,,03-31,20071212.0,7.04,4.08,-42.0454545455,136.0,,2.67567567567
2566,000713,丰乐种业,0.07,-31.24,,1.55,,2138.38,-29.74,10派0.2,04-26,19970422.0,13.082,11.622,-11.1603730316,166.028571429,,2.66478547946
2937,000520,长航凤凰,0.01,-92.07,,3.72,,971.63,-92.07,,03-20,19931025.0,12.17,7.9,-35.0862777321,790.0,,2.62410281031
2678,002556,辉隆股份,0.14,-59.85,,4.71,,10260.22,-39.79,,04-28,20110302.0,12.128,10.287,-15.1797493404,73.4785714286,,2.62125540467
635,002383,合众思壮,0.46,47.05,,4.29,,9644.97,59.22,,03-23,20100402.0,13.416,16.459,22.6818723912,35.7804347826,,2.61089556359
2579,603508,思维列控,1.17,-48.0,,7.9,,18691.76,-30.87,10派2.34,04-18,20151224.0,77.366,68.212,-11.8320709356,58.3008547009,,2.60901072754
2506,002342,巨力索具,0.02,-28.57,,0.85,,2063.36,-23.94,,03-28,20100126.0,7.61,6.91,-9.19842312746,345.5,,2.60262
